group,tsne_x,tsne_y
Diffusion Model + LLM,0.1739,38.9722
Diffusion Model + LLM,-8.327,-62.3325
Diffusion Model + LLM,-76.6821,35.8902
Diffusion Model + LLM,-61.5243,71.6472
Diffusion Model + LLM,-5.0903,-56.4097
Diffusion Model + LLM,-7.4703,-54.7429
Diffusion Model + LLM,-57.4754,-68.8181
Diffusion Model + LLM,-66.1151,61.8189
Diffusion Model + LLM,-6.7766,77.1145
Diffusion Model + LLM,-57.5915,76.6687
Diffusion Model + LLM,-49.5132,-6.4985
Diffusion Model + LLM,-28.2895,67.5871
Diffusion Model + LLM,-46.7229,-1.3789
Diffusion Model + LLM,-63.6552,43.9057
Diffusion Model + LLM,-4.7168,-28.9742
Diffusion Model + LLM,-42.0361,-29.3088
Diffusion Model + LLM,15.9768,1.3033
Diffusion Model + LLM,-92.345,24.7847
Diffusion Model + LLM,-19.4184,73.5883
Diffusion Model + LLM,-94.6974,22.2411
Diffusion Model + LLM,-2.3663,-15.8622
Diffusion Model + LLM,-24.6243,-15.3967
Diffusion Model + LLM,-10.005,-7.1309
Diffusion Model + LLM,-33.3485,90.0502
Diffusion Model + LLM,-56.1749,74.6007
Diffusion Model + LLM,0.7062,91.006
Diffusion Model + LLM,-35.1056,67.8979
Diffusion Model + LLM,-62.7506,20.3461
Diffusion Model + LLM,-65.0461,-12.2134
Diffusion Model + LLM,1.5858,-19.4438
Diffusion Model + LLM,-34.4397,-80.2268
Diffusion Model + LLM,-26.1028,68.5845
Diffusion Model + LLM,-25.9418,-92.1968
Diffusion Model + LLM,-17.7897,12.9578
Diffusion Model + LLM,10.1735,58.7482
Diffusion Model + LLM,-43.3302,-11.4102
Diffusion Model + LLM,6.4042,-17.8088
Diffusion Model + LLM,-54.0346,81.3064
Diffusion Model + LLM,-55.2902,-6.6074
Diffusion Model + LLM,-9.1157,53.3439
Diffusion Model + LLM,-73.7177,25.664
Diffusion Model + LLM,2.3676,66.1583
Diffusion Model + LLM,-0.6548,-87.8432
Diffusion Model + LLM,-52.9379,42.9881
Diffusion Model + LLM,-40.2327,89.6938
Diffusion Model + LLM,7.1075,15.6226
Diffusion Model + LLM,5.4935,-16.7469
Diffusion Model + LLM,5.8964,-19.5765
Diffusion Model + LLM,-14.3165,-91.0647
Diffusion Model + LLM,-3.7631,7.6428
Diffusion Model + LLM,-18.2033,43.6487
Diffusion Model + LLM,-37.0773,-29.0252
Diffusion Model + LLM,-7.7038,-24.139
Diffusion Model + LLM,-1.2212,-6.1763
Diffusion Model + LLM,-70.2791,-17.8571
Diffusion Model + LLM,8.3726,87.3346
Diffusion Model + LLM,17.2752,57.7115
Diffusion Model + LLM,0.1353,-42.0511
Diffusion Model + LLM,11.9558,22.6455
Diffusion Model + LLM,-91.6345,23.3831
Diffusion Model + LLM,7.247,-50.342
Diffusion Model + LLM,-52.3511,-6.2107
Diffusion Model + LLM,-65.3403,73.2984
Diffusion Model + LLM,-45.3691,-34.5328
Diffusion Model + LLM,-48.3446,-1.2727
Diffusion Model + LLM,-56.4735,4.3187
Diffusion Model + LLM,-36.2274,89.2572
Diffusion Model + LLM,-7.7641,-6.8371
Diffusion Model + LLM,-2.3652,76.7925
Diffusion Model + LLM,17.7072,22.296
Diffusion Model + LLM,-38.8696,84.5489
Diffusion Model + LLM,-42.4574,-57.8202
Diffusion Model + LLM,-67.4746,36.5932
Diffusion Model + LLM,16.1711,43.7065
Diffusion Model + LLM,-55.4481,-3.6684
Diffusion Model + LLM,-35.1164,54.3578
Diffusion Model + LLM,-61.9929,-5.7064
Diffusion Model + LLM,-30.8642,-11.8543
Diffusion Model + LLM,-83.8991,17.6174
Diffusion Model + LLM,-43.089,10.2548
Diffusion Model + LLM,-10.1853,62.2748
Diffusion Model + LLM,17.5013,38.0916
Diffusion Model + LLM,-27.4429,14.3616
Diffusion Model + LLM,-37.6274,14.1116
Diffusion Model + LLM,19.4368,-83.7666
Diffusion Model + LLM,-37.6482,20.1317
Diffusion Model + LLM,-32.6394,-84.3833
Diffusion Model + LLM,-13.4525,-74.1913
Diffusion Model + LLM,17.8722,-87.218
Diffusion Model + LLM,-1.7423,-15.0049
Diffusion Model + LLM,14.9873,14.5281
Diffusion Model + LLM,-58.9909,70.9114
Diffusion Model + LLM,-23.4916,-49.3513
Diffusion Model + LLM,23.1231,20.5304
Diffusion Model + LLM,-79.0084,-5.9043
Diffusion Model + LLM,-29.5247,-55.1023
Diffusion Model + LLM,-20.2605,-92.7625
Diffusion Model + LLM,3.1833,66.6755
Diffusion Model + LLM,-21.5528,66.1543
Diffusion Model + LLM,-1.7069,43.6876
Diffusion Model + LLM,-4.1519,-57.343
Diffusion Model + LLM,0.9723,-2.7449
Diffusion Model + LLM,-37.1677,-62.4465
Diffusion Model + LLM,-25.7496,-71.8672
Diffusion Model + LLM,-34.0109,65.1045
Diffusion Model + LLM,-66.8959,36.9283
Diffusion Model + LLM,6.4784,64.7405
Diffusion Model + LLM,-21.294,-43.7101
Diffusion Model + LLM,-44.7902,45.4681
Diffusion Model + LLM,3.3302,62.2321
Diffusion Model + LLM,-19.2473,-44.4301
Diffusion Model + LLM,-70.5027,32.2402
Diffusion Model + LLM,-60.75,53.6443
Diffusion Model + LLM,-47.9743,-20.4466
Diffusion Model + LLM,4.9897,-48.1217
Diffusion Model + LLM,-21.4713,16.5362
Diffusion Model + LLM,7.0824,-80.8436
Diffusion Model + LLM,-13.1299,61.4536
Diffusion Model + LLM,7.8491,-80.6757
Diffusion Model + LLM,-66.2255,18.25
Diffusion Model + LLM,-11.4529,-82.1359
Diffusion Model + LLM,-71.5857,-3.9763
Diffusion Model + LLM,-70.3614,61.8573
Diffusion Model + LLM,-87.4441,29.9077
Diffusion Model + LLM,-1.3074,43.0865
Diffusion Model + LLM,-83.7013,13.5218
Diffusion Model + LLM,7.6748,-18.8081
Diffusion Model + LLM,-50.0613,-3.2416
Diffusion Model + LLM,-17.0489,27.786
Diffusion Model + LLM,-34.3676,45.9911
Diffusion Model + LLM,-50.1695,62.6815
Diffusion Model + LLM,-66.9861,9.7838
Diffusion Model + LLM,-31.5509,-76.32
Diffusion Model + LLM,-44.2687,-7.4345
Diffusion Model + LLM,13.0095,21.6333
Diffusion Model + LLM,-33.9842,88.9768
Diffusion Model + LLM,-10.1297,81.4053
Diffusion Model + LLM,13.4453,-99.7068
Diffusion Model + LLM,-10.5914,-15.8434
Diffusion Model + LLM,-9.0548,-59.8712
Diffusion Model + LLM,-24.1603,-71.4417
Diffusion Model + LLM,-71.2605,58.9374
Diffusion Model + LLM,-7.626,56.6354
Diffusion Model + LLM,-46.6007,53.2136
Diffusion Model + LLM,-44.2081,-7.7784
Diffusion Model + LLM,16.3621,14.7466
Diffusion Model + LLM,-60.3635,-37.5657
Diffusion Model + LLM,6.1234,-28.5514
Diffusion Model + LLM,-36.7498,55.2492
Diffusion Model + LLM,-10.669,88.4269
Diffusion Model + LLM,-17.6718,-62.8668
Diffusion Model + LLM,-34.3425,90.5147
Diffusion Model + LLM,7.8498,-74.2574
Diffusion Model + LLM,-12.3695,2.7397
Diffusion Model + LLM,-45.1577,-30.5035
Diffusion Model + LLM,-3.4589,-5.4814
Diffusion Model + LLM,-4.1866,-28.1941
Diffusion Model + LLM,-24.3638,-10.7198
Diffusion Model + LLM,-96.2317,-2.2147
Diffusion Model + LLM,-6.4935,-92.268
Diffusion Model + LLM,-36.7432,-12.3328
Diffusion Model + LLM,-18.6672,30.0663
Diffusion Model + LLM,-3.3379,-25.4618
Diffusion Model + LLM,-83.3211,2.7224
Diffusion Model + LLM,-17.9922,68.7209
Diffusion Model + LLM,-1.9694,-19.4283
Diffusion Model + LLM,-27.9545,73.2768
Diffusion Model + LLM,-50.8516,43.2273
Diffusion Model + LLM,-29.7952,71.6126
Diffusion Model + LLM,-36.7153,70.3821
Diffusion Model + LLM,-65.3302,10.2975
Diffusion Model + LLM,3.1542,5.3881
Diffusion Model + LLM,-24.0432,16.0116
Diffusion Model + LLM,11.1258,-91.792
Diffusion Model + LLM,-33.6262,-22.7692
Diffusion Model + LLM,6.0239,-82.7988
Diffusion Model + LLM,-22.1518,-16.055
Diffusion Model + LLM,-75.7499,27.233
Diffusion Model + LLM,10.4667,-5.6336
Diffusion Model + LLM,-19.3293,74.3907
Diffusion Model + LLM,-28.6413,-21.1474
Diffusion Model + LLM,-51.6281,32.3368
Diffusion Model + LLM,9.8859,-59.6389
Diffusion Model + LLM,-93.9835,22.9522
Diffusion Model + LLM,-40.7573,88.4252
Diffusion Model + LLM,2.7162,77.5371
Diffusion Model + LLM,-72.0924,-6.42
Diffusion Model + LLM,-3.7149,31.0941
Diffusion Model + LLM,16.3044,49.7474
Diffusion Model + LLM,-34.7727,17.4198
Diffusion Model + LLM,-22.5955,87.2041
Diffusion Model + LLM,-23.2009,12.6318
Diffusion Model + LLM,-48.3523,-37.0599
Diffusion Model + LLM,-25.955,-85.418
Diffusion Model + LLM,-17.9286,-44.0669
Diffusion Model + LLM,-57.3264,73.7763
Diffusion Model + LLM,-42.0119,9.3613
Diffusion Model + LLM,-43.6665,-58.234
Diffusion Model + LLM,10.9637,-96.6
Diffusion Model + LLM,-63.493,10.8676
Diffusion Model + LLM,0.2726,-68.8073
Diffusion Model + LLM,1.9004,-50.9122
Diffusion Model + LLM,9.8229,16.6612
Diffusion Model + LLM,-40.7869,87.1269
Diffusion Model + LLM,-28.0556,-59.1369
Diffusion Model + LLM,-27.421,61.7315
Diffusion Model + LLM,-73.7237,-17.3107
Diffusion Model + LLM,0.4439,90.1539
Diffusion Model + LLM,-67.3884,-42.0152
Diffusion Model + LLM,-31.2897,27.9941
Diffusion Model + LLM,-16.3672,-63.6876
Diffusion Model + LLM,-3.6749,43.2754
Diffusion Model + LLM,2.5961,12.3062
Diffusion Model + LLM,3.8596,13.231
Diffusion Model + LLM,-67.8349,53.6499
Diffusion Model + LLM,8.7492,-17.4507
Diffusion Model + LLM,1.1173,-65.4098
Diffusion Model + LLM,6.9764,55.1673
Diffusion Model + LLM,-71.1862,32.7758
Diffusion Model + LLM,-33.551,-41.1123
Diffusion Model + LLM,-10.2585,-84.7384
Diffusion Model + LLM,-34.5541,-45.8065
Diffusion Model + LLM,-17.0997,-30.9475
Diffusion Model + LLM,-49.2009,-6.5217
Diffusion Model + LLM,-2.0239,-88.9062
Diffusion Model + LLM,-78.9848,-19.61
Diffusion Model + LLM,-26.3633,73.1249
Diffusion Model + LLM,15.0884,-13.5737
Diffusion Model + LLM,-27.6462,-69.1018
Diffusion Model + LLM,-39.5716,-54.6934
Diffusion Model + LLM,-54.7083,14.3855
Diffusion Model + LLM,14.9037,36.2475
Diffusion Model + LLM,-10.2187,49.0466
Diffusion Model + LLM,-1.0145,-21.2298
Diffusion Model + LLM,-6.0683,59.9705
Diffusion Model + LLM,4.9599,-17.6872
Diffusion Model + LLM,2.4764,-20.0869
Diffusion Model + LLM,-89.8459,30.4309
Diffusion Model + LLM,-3.5918,80.0345
Diffusion Model + LLM,-11.8113,4.5186
Diffusion Model + LLM,-13.7207,-76.0878
Diffusion Model + LLM,-20.2838,43.2105
Diffusion Model + LLM,-35.8552,-19.435
Diffusion Model + LLM,-11.7659,-23.6554
Diffusion Model + LLM,-82.4563,7.7568
Diffusion Model + LLM,-33.6604,-10.6449
Diffusion Model + LLM,-33.3799,-19.0905
Diffusion Model + LLM,-28.0927,67.6584
Diffusion Model + LLM,21.8683,37.2549
Diffusion Model + LLM,12.6827,-3.2574
Diffusion Model + LLM,-31.4292,-43.5999
Diffusion Model + LLM,-11.5017,14.6977
Diffusion Model + LLM,-10.9135,-48.2543
Diffusion Model + LLM,-69.7069,-6.3702
Diffusion Model + LLM,-62.6352,17.2017
Diffusion Model + LLM,-32.0795,-24.6272
Diffusion Model + LLM,15.6917,32.784
Diffusion Model + LLM,-75.9237,27.585
Diffusion Model + LLM,-12.4752,46.933
Diffusion Model + LLM,-29.0524,-74.6667
Diffusion Model + LLM,-75.7817,35.6749
Diffusion Model + LLM,-17.2705,-30.9081
Diffusion Model + LLM,-52.04,4.8039
Diffusion Model + LLM,-82.0302,59.1206
Diffusion Model + LLM,-12.2517,-59.0461
Diffusion Model + LLM,9.0161,62.5715
Diffusion Model + LLM,-41.2759,20.6966
Diffusion Model + LLM,6.1659,89.5722
Diffusion Model + LLM,-23.4886,-41.6101
Diffusion Model + LLM,16.1959,21.4568
Diffusion Model + LLM,22.1678,55.0996
Diffusion Model + LLM,-82.7407,18.1986
Diffusion Model + LLM,-76.4375,38.1205
Diffusion Model + LLM,5.6832,-27.2308
Diffusion Model + LLM,-36.78,-66.5893
Diffusion Model + LLM,-94.4665,24.6671
Diffusion Model + LLM,6.1735,43.9266
Diffusion Model + LLM,-11.2354,-77.3652
Diffusion Model + LLM,-9.5861,29.3956
Diffusion Model + LLM,-95.3375,-3.1998
Diffusion Model + LLM,-27.5301,22.9401
Diffusion Model + LLM,-4.7421,7.1588
Diffusion Model + LLM,-0.0329,3.9923
Diffusion Model + LLM,-46.8376,83.4875
Diffusion Model + LLM,-2.8276,-27.6474
Diffusion Model + LLM,-50.7242,20.6476
Diffusion Model + LLM,5.0548,8.4659
Diffusion Model + LLM,-63.3518,-34.3109
Diffusion Model + LLM,-18.2554,-8.0458
Diffusion Model + LLM,-7.3173,-66.3891
Diffusion Model + LLM,-54.539,60.9654
Diffusion Model + LLM,-9.9853,29.8207
Diffusion Model + LLM,7.3085,49.3727
Diffusion Model + LLM,-35.0626,-20.2106
Diffusion Model + LLM,21.8622,-85.8061
Diffusion Model + LLM,-5.9231,-51.5062
Diffusion Model + LLM,-62.4389,-5.4342
Diffusion Model + LLM,-42.4716,-61.8832
Diffusion Model + LLM,-28.5214,-11.7316
Diffusion Model + LLM,-64.0521,35.1764
Diffusion Model + LLM,7.4706,-80.0948
Diffusion Model + LLM,-92.9217,-9.6778
Diffusion Model + LLM,-20.6738,7.5331
Diffusion Model + LLM,-46.726,-37.3749
Diffusion Model + LLM,-15.0061,23.0307
Diffusion Model + LLM,14.1768,-86.5403
Diffusion Model + LLM,-15.7015,-1.1278
Diffusion Model + LLM,-1.6138,-41.4904
Diffusion Model + LLM,-0.7833,-50.2364
Diffusion Model + LLM,-22.0202,-29.484
Diffusion Model + LLM,-64.5065,-7.0866
Diffusion Model + LLM,-47.2016,-79.2225
Diffusion Model + LLM,-31.2313,-65.4266
Diffusion Model + LLM,-64.0662,-30.7538
Diffusion Model + LLM,-34.83,-22.9973
Diffusion Model + LLM,-23.6031,88.405
Diffusion Model + LLM,-53.487,-16.2652
Diffusion Model + LLM,8.3893,-98.7868
Diffusion Model + LLM,-3.3929,6.5882
Diffusion Model + LLM,-75.7197,36.3022
Diffusion Model + LLM,-87.2815,-7.2056
Diffusion Model + LLM,-47.1451,66.304
Diffusion Model + LLM,-4.9197,-16.274
Diffusion Model + LLM,7.9944,66.6553
Diffusion Model + LLM,-48.5659,13.3213
Diffusion Model + LLM,-61.1622,31.664
Diffusion Model + LLM,-34.4714,73.1376
Diffusion Model + LLM,-10.7644,-3.1809
Diffusion Model + LLM,-45.8396,-57.5774
Diffusion Model + LLM,-24.1913,65.3654
Diffusion Model + LLM,2.3231,-65.7779
Diffusion Model + LLM,-4.2968,-71.2444
Diffusion Model + LLM,-19.5468,-92.0064
Diffusion Model + LLM,-3.2551,-70.4833
Diffusion Model + LLM,-72.6382,-21.7412
Diffusion Model + LLM,-31.818,13.2511
Diffusion Model + LLM,-24.641,38.6645
Diffusion Model + LLM,3.3205,-46.1584
Diffusion Model + LLM,-6.8619,4.7551
Diffusion Model + LLM,-49.5611,-4.0063
Diffusion Model + LLM,-5.8897,43.3645
Diffusion Model + LLM,-40.0142,58.0792
Diffusion Model + LLM,6.9062,-70.6937
Diffusion Model + LLM,-62.8703,76.3629
Diffusion Model + LLM,-33.0069,46.5494
Diffusion Model + LLM,-49.1364,76.5933
Diffusion Model + LLM,-60.9997,80.137
Diffusion Model + LLM,0.2075,18.2425
Diffusion Model + LLM,2.8467,11.8669
Diffusion Model + LLM,-59.2383,69.3085
Diffusion Model + LLM,-9.2359,5.9291
Diffusion Model + LLM,3.1915,90.2002
Diffusion Model + LLM,-48.0934,22.124
Diffusion Model + LLM,-11.5896,32.2465
Diffusion Model + LLM,-15.1365,48.0364
Diffusion Model + LLM,-39.1062,25.4298
Diffusion Model + LLM,-71.1212,22.4089
Diffusion Model + LLM,-53.85,62.5725
Diffusion Model + LLM,11.2871,-67.4855
Diffusion Model + LLM,-25.9336,-46.2529
Diffusion Model + LLM,-65.9715,61.941
Diffusion Model + LLM,14.4295,35.9899
Diffusion Model + LLM,-79.2624,28.4547
Diffusion Model + LLM,-25.5506,-0.3845
Diffusion Model + LLM,6.8348,85.5531
Diffusion Model + LLM,-72.5431,37.833
Diffusion Model + LLM,-38.6942,8.2141
Diffusion Model + LLM,-9.549,14.2189
Diffusion Model + LLM,17.3556,-96.8342
Diffusion Model + LLM,-66.1533,-1.4252
Diffusion Model + LLM,-15.7739,47.8475
Diffusion Model + LLM,-6.1428,-66.0324
Diffusion Model + LLM,-2.4601,84.9081
Diffusion Model + LLM,-14.8915,21.0768
Diffusion Model + LLM,-78.3218,7.4112
Diffusion Model + LLM,11.0633,-4.958
Diffusion Model + LLM,-9.5117,62.0923
Diffusion Model + LLM,-26.6702,81.1172
Diffusion Model + LLM,-11.0766,-59.0938
Diffusion Model + LLM,-34.034,82.7371
Diffusion Model + LLM,-13.1404,-41.6235
Diffusion Model + LLM,-19.7764,-78.0692
Diffusion Model + LLM,-10.2438,34.0138
Diffusion Model + LLM,-22.732,28.6245
Diffusion Model + LLM,-23.6422,45.7952
Diffusion Model + LLM,-73.3553,5.5145
Diffusion Model + LLM,-14.3749,71.057
Diffusion Model + LLM,16.5868,-83.0731
Diffusion Model + LLM,19.1824,22.9212
Diffusion Model + LLM,1.2413,54.3989
Diffusion Model + LLM,-4.6659,-57.5699
Diffusion Model + LLM,-25.5711,-62.1657
Diffusion Model + LLM,-8.426,-53.6113
Diffusion Model + LLM,6.7316,-91.9994
Diffusion Model + LLM,-30.7786,-45.8225
Diffusion Model + LLM,-78.6928,56.865
Diffusion Model + LLM,28.942,-70.9425
Diffusion Model + LLM,-20.4068,34.6809
Diffusion Model + LLM,-31.906,-24.6091
Diffusion Model + LLM,-44.8451,-9.4867
Diffusion Model + LLM,-19.8413,-11.3114
Diffusion Model + LLM,43.4934,-34.491
Diffusion Model + LLM,-7.5218,-84.7108
Diffusion Model + LLM,-83.1081,17.7047
Diffusion Model + LLM,-36.1922,12.7622
Diffusion Model + LLM,-33.5063,70.7839
Diffusion Model + LLM,-10.3276,-20.1352
Diffusion Model + LLM,-4.5702,-45.2406
Diffusion Model + LLM,8.2976,-66.3525
Diffusion Model + LLM,-69.8547,63.6803
Diffusion Model + LLM,-46.3127,-34.5308
Diffusion Model + LLM,-61.029,-39.2488
Diffusion Model + LLM,-53.8273,-6.5541
Diffusion Model + LLM,-15.5383,72.1498
Diffusion Model + LLM,3.632,44.0792
Diffusion Model + LLM,-92.998,18.7587
Diffusion Model + LLM,-42.1863,48.4208
Diffusion Model + LLM,-67.968,-15.7212
Diffusion Model + LLM,-47.0654,65.144
Diffusion Model + LLM,7.1466,58.5365
Diffusion Model + LLM,6.3778,-56.7572
Diffusion Model + LLM,-27.3688,25.6413
Diffusion Model + LLM,-58.4429,34.187
Diffusion Model + LLM,11.421,-3.4304
Diffusion Model + LLM,-40.2572,-60.2831
Diffusion Model + LLM,-48.9438,-63.5595
Diffusion Model + LLM,-0.017,-75.8911
Diffusion Model + LLM,-54.7552,10.7256
Diffusion Model + LLM,-74.2921,-3.311
Diffusion Model + LLM,-75.3706,26.7513
Diffusion Model + LLM,-61.6492,-3.91
Diffusion Model + LLM,-6.1604,-43.818
Diffusion Model + LLM,-29.0249,21.2589
Diffusion Model + LLM,6.0497,35.3001
Diffusion Model + LLM,16.1176,55.0118
Diffusion Model + LLM,-7.9996,-7.7743
Diffusion Model + LLM,8.405,-9.887
Diffusion Model + LLM,-90.2545,-9.7829
Diffusion Model + LLM,-38.155,-8.2682
Diffusion Model + LLM,-26.9452,-39.606
Diffusion Model + LLM,-40.9722,18.7677
Diffusion Model + LLM,-7.0437,16.3634
Diffusion Model + LLM,-10.1736,72.9761
Diffusion Model + LLM,-42.5991,-35.3291
Diffusion Model + LLM,-21.2374,85.8551
Diffusion Model + LLM,-84.5596,56.4572
Diffusion Model + LLM,-17.7042,-5.117
Diffusion Model + LLM,-28.3933,-58.8788
Diffusion Model + LLM,-63.937,-17.4788
Diffusion Model + LLM,-9.1336,-60.1479
Diffusion Model + LLM,-69.9656,32.3259
Diffusion Model + LLM,-23.0865,-58.4966
Diffusion Model + LLM,-15.6568,7.1804
Diffusion Model + LLM,8.2465,61.971
Diffusion Model + LLM,-3.7501,-21.5098
Diffusion Model + LLM,-79.8641,4.8747
Diffusion Model + LLM,-82.0888,-3.5219
Diffusion Model + LLM,-12.9472,51.0751
Diffusion Model + LLM,-76.5291,30.4421
Diffusion Model + LLM,-43.138,16.6638
Diffusion Model + LLM,-52.1897,78.853
Diffusion Model + LLM,11.5603,65.9759
Diffusion Model + LLM,-10.0135,-54.9315
Diffusion Model + LLM,-34.2725,-83.3782
Diffusion Model + LLM,-4.735,-93.4821
Diffusion Model + LLM,2.0758,-3.7346
Diffusion Model + LLM,-27.1883,-88.4971
Diffusion Model + LLM,7.4221,-93.5567
Diffusion Model + LLM,-68.1442,-15.7434
Diffusion Model + LLM,-37.0947,-29.0329
Diffusion Model + LLM,-10.6623,53.7564
Diffusion Model + LLM,-1.3719,44.4575
Diffusion Model + LLM,-81.7235,60.6866
Diffusion Model + LLM,-35.5477,87.9505
Diffusion Model + LLM,-67.0655,-13.295
Diffusion Model + LLM,-21.6864,66.281
Diffusion Model + LLM,-9.8469,-60.3178
Diffusion Model + LLM,-67.097,35.6407
Diffusion Model + LLM,-27.6133,67.3261
Diffusion Model + LLM,-66.7473,22.5091
Diffusion Model + LLM,-64.3893,-34.8148
Diffusion Model + LLM,-66.171,23.477
Diffusion Model + LLM,-62.0409,69.366
Diffusion Model + LLM,-15.5716,43.4989
Diffusion Model + LLM,-0.2856,84.405
Diffusion Model + LLM,3.0449,-56.4739
Diffusion Model + LLM,-81.8198,42.3742
Diffusion Model + LLM,8.7736,-27.6326
Diffusion Model + LLM,-64.6127,35.4689
Diffusion Model + LLM,-44.1755,-62.2479
Diffusion Model + LLM,6.0497,29.7527
Diffusion Model + LLM,-19.0275,-50.5287
Diffusion Model + LLM,-20.5621,-58.9195
Diffusion Model + LLM,-26.0018,-46.3004
Diffusion Model + LLM,-90.1076,9.3023
Diffusion Model + LLM,-76.8385,39.4533
Diffusion Model + LLM,6.8731,4.0027
Diffusion Model + LLM,-72.8879,41.7975
Diffusion Model + LLM,-43.4234,-57.8425
Diffusion Model + LLM,-2.0556,-79.3421
Diffusion Model + LLM,20.2411,14.9147
Diffusion Model + LLM,4.8015,11.9525
Diffusion Model + LLM,-44.7572,53.0596
Diffusion Model + LLM,8.2704,2.2179
Diffusion Model + LLM,-45.7452,12.3855
Diffusion Model + LLM,-89.4537,18.7435
Diffusion Model + LLM,-50.183,78.0149
Diffusion Model + LLM,19.2445,45.4983
Diffusion Model + LLM,-0.1969,2.8346
Diffusion Model + LLM,-50.7261,-63.979
Diffusion Model + LLM,8.5095,-26.5918
Diffusion Model + LLM,5.1474,-0.5911
Diffusion Model + LLM,-40.85,-5.9734
Diffusion Model + LLM,-50.5002,10.8379
Diffusion Model + LLM,21.7441,37.2946
Diffusion Model + LLM,-52.4186,60.5983
Diffusion Model + LLM,-47.8148,58.2155
Diffusion Model + LLM,-77.2409,31.0853
Diffusion Model + LLM,6.8267,58.0578
Diffusion Model + LLM,-16.3418,-19.4479
Diffusion Model + LLM,3.646,29.7171
Diffusion Model + LLM,-25.9165,-88.2587
Diffusion Model + LLM,-37.0952,32.0848
Diffusion Model + LLM,4.5723,-5.9097
Diffusion Model + LLM,-71.3866,38.2256
Diffusion Model + LLM,-23.519,65.743
Diffusion Model + LLM,-30.013,16.0819
Diffusion Model + LLM,-51.0748,72.7296
Diffusion Model + LLM,3.7808,40.2907
Diffusion Model + LLM,-4.9718,53.2717
